OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date,Occurence_Time
4207,1155513,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0821,2016-02-10T08:00:00.000Z,00:15:00
4208,1155518,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0451,2016-02-07T08:00:00.000Z,00:22:00
4209,1155519,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,5,5B,1633,2016-02-09T08:00:00.000Z,00:14:00
4210,1155520,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0845,2016-02-11T08:00:00.000Z,00:10:15
4211,1155522,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0620,2016-02-12T08:00:00.000Z,00:09:13
4212,1155525,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1296,2016-02-02T08:00:00.000Z,00:20:30
4213,1155526,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2B,0563,2016-02-12T08:00:00.000Z,00:13:22
4214,1155529,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1396,2016-02-06T08:00:00.000Z,00:07:00
4215,1155532,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6A,1012,2016-02-10T08:00:00.000Z,00:22:30
4216,1155535,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1654,2016-02-12T08:00:00.000Z,00:02:00
4217,1155536,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1018,2016-02-08T08:00:00.000Z,00:12:51
4218,1155539,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,1,1A,0104,2016-02-07T08:00:00.000Z,00:07:48
4219,1155540,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0831,2016-02-11T08:00:00.000Z,00:22:33
4220,1155542,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1398,2016-02-12T08:00:00.000Z,00:09:00
4221,1155544,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0773,2016-02-11T08:00:00.000Z,00:22:00
4222,1155546,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1401,2016-02-09T08:00:00.000Z,00:11:08
4223,1155548,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2B,0537,2016-02-05T08:00:00.000Z,00:23:00
4224,1155549,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1447,2016-02-06T08:00:00.000Z,00:11:18
4225,1155550,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0444,2016-02-06T08:00:00.000Z,00:11:09
4226,1155551,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5C,1606,2016-02-11T08:00:00.000Z,00:23:48
4227,1155555,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5C,1623,2016-02-11T08:00:00.000Z,00:18:15
4228,1155558,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0736,2016-02-11T08:00:00.000Z,00:18:28
4229,1155559,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,2,2A,0517,2016-02-11T08:00:00.000Z,00:18:30
4230,1155564,7399,32,SAC CITY CODE,9.04.070 URINATE/DEFECATE PUB,3,3M,0734,2016-02-10T08:00:00.000Z,00:07:40
4231,1155567,999,1,HOMICIDE,187(A) HOMICIDE,6,6C,1152,2016-02-12T08:00:00.000Z,00:12:41
4232,1155568,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0888,2016-02-12T08:00:00.000Z,00:00:00
4233,1155569,2399,31,LARCENY,487(D)(2) GRAND THFT GUN >$950,2,2B,0531,2016-01-23T08:00:00.000Z,00:12:00
4234,1155570,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,4,4B,0998,2016-02-12T08:00:00.000Z,00:17:33
4235,1155571,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0785,2016-02-12T08:00:00.000Z,00:11:30
4236,1155572,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1132,2016-02-12T08:00:00.000Z,00:15:30
4237,1155574,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0747,2016-02-11T08:00:00.000Z,00:02:02
4238,1155578,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2A,0513,2016-02-12T08:00:00.000Z,00:01:00
4239,1155579,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0525,2016-02-11T08:00:00.000Z,00:23:48
4240,1155580,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5C,1623,2016-02-12T08:00:00.000Z,00:03:16
4241,1155581,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,1,1C,0449,2016-02-12T08:00:00.000Z,00:08:07
4242,1155583,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3B,0788,2016-02-12T08:00:00.000Z,00:10:00
4243,1155584,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0744,2016-02-12T08:00:00.000Z,00:10:54
4244,1155585,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,2,2A,0514,2016-02-12T08:00:00.000Z,00:11:08
4245,1155587,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1B,0404,2016-02-12T08:00:00.000Z,00:16:44
4246,1155588,3532,3,NARCOTICS,11352(A)HS SALE/TRANS CNTL SUB,2,2A,0508,2016-02-11T08:00:00.000Z,00:10:40
4247,1155591,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,UI,UI,UI,2016-02-11T08:00:00.000Z,00:16:53
4248,1155592,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5A,1398,2016-02-12T08:00:00.000Z,00:18:28
4249,1155600,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2A,0237,2016-02-12T08:00:00.000Z,00:13:31
4250,1155608,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,4,4B,1326,2016-02-12T08:00:00.000Z,00:18:00
4251,1155611,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1424,2016-02-11T08:00:00.000Z,00:17:24
4252,1155613,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,3,3A,0721,2016-02-12T08:00:00.000Z,00:01:02
4253,1155614,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,1343,2016-02-11T08:00:00.000Z,00:21:00
4254,1155616,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1275,2016-02-12T08:00:00.000Z,00:00:05
4255,1155623,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0745,2016-02-12T08:00:00.000Z,00:16:30
4256,1155624,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0563,2016-02-11T08:00:00.000Z,00:23:11
4257,1155625,2803,05,STOLEN PROP,496(A) REC STOLEN PROP-MISD,2,2A,0513,2016-02-11T08:00:00.000Z,00:20:05
4258,1155627,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5B,1369,2016-02-12T08:00:00.000Z,00:11:02
4259,1155628,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,UI,UI,UI,2016-02-12T08:00:00.000Z,00:11:36
4260,1155629,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1A,0304,2016-02-11T08:00:00.000Z,00:21:26
4261,1155630,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0765,2016-02-11T08:00:00.000Z,00:17:58
4262,1155631,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4C,1278,2016-02-12T08:00:00.000Z,00:17:50
4263,1155632,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5B,1369,2016-02-12T08:00:00.000Z,00:21:34
4264,1155633,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0766,2016-02-12T08:00:00.000Z,00:21:51
4265,1155634,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3B,0766,2016-02-12T08:00:00.000Z,00:23:13
4266,1155635,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3M,0732,2016-02-12T08:00:00.000Z,00:23:24
4267,1155636,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0546,2016-02-13T08:00:00.000Z,00:03:46
4268,1155637,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2016-01-12T08:00:00.000Z,00:16:10
4269,1155640,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2016-02-04T08:00:00.000Z,00:17:55
4270,1155641,5707,0,PRIVACY,602 PC TRESPASS,6,6A,1042,2016-02-12T08:00:00.000Z,00:08:20
4271,1155642,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,UI,UI,UI,2016-02-12T08:00:00.000Z,00:12:54
4272,1155643,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0737,2016-02-13T08:00:00.000Z,00:00:30
4273,1155644,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6B,1084,2016-02-12T08:00:00.000Z,00:16:25
4274,1155647,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0620,2016-02-03T08:00:00.000Z,00:09:25
4275,1155648,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1639,2016-02-09T08:00:00.000Z,00:12:16
4276,1155651,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1634,2016-02-09T08:00:00.000Z,00:04:00
4277,1155652,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,6,6A,1022,2016-02-07T08:00:00.000Z,00:20:57
4278,1155654,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0412,2016-02-12T08:00:00.000Z,00:20:00
4279,1155655,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1644,2016-02-10T08:00:00.000Z,00:19:05
4280,1155656,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0517,2016-02-10T08:00:00.000Z,00:22:30
4281,1155657,3699,22,SEX REGISTRATI,290.011(A) TRANS-30 DAY UPDTE,3,3A,0764,2016-02-11T08:00:00.000Z,00:15:30
4282,1155662,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0958,2016-02-08T08:00:00.000Z,00:16:51
4283,1155664,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,4,4C,1292,2016-02-12T08:00:00.000Z,00:19:53
4284,1155666,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1153,2016-02-11T08:00:00.000Z,00:16:59
4285,1155667,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0603,2016-02-12T08:00:00.000Z,00:19:37
4286,1155668,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,1,1A,0327,2016-02-12T08:00:00.000Z,00:19:22
4287,1155669,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0746,2016-02-11T08:00:00.000Z,00:12:00
4288,1155674,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1225,2016-02-06T08:00:00.000Z,00:20:30
4289,1155679,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1B,0435,2016-02-12T08:00:00.000Z,00:01:29
4290,1155680,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0522,2016-02-12T08:00:00.000Z,00:00:27
4291,1155681,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0525,2016-02-11T08:00:00.000Z,00:23:02
4292,1155684,5307,02,PUBLIC PEACE,653M(B) PC ANNOY/RPT CALL HOME,1,1B,0404,2016-02-11T08:00:00.000Z,00:21:55
4293,1155685,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,4,4B,1326,2016-02-11T08:00:00.000Z,00:18:30
4294,1155688,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0802,2016-02-12T08:00:00.000Z,00:17:08
4295,1155690,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0449,2016-02-09T08:00:00.000Z,00:14:04
4296,1155691,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0544,2016-02-12T08:00:00.000Z,00:21:39
4297,1155692,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0853,2016-02-12T08:00:00.000Z,00:14:56
4298,1155693,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1605,2016-02-12T08:00:00.000Z,00:04:26
4299,1155694,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6C,1445,2016-02-11T08:00:00.000Z,00:20:55
4300,1155695,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6E,1102,2016-02-11T08:00:00.000Z,00:17:01
4301,1155696,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0221,2016-02-10T08:00:00.000Z,00:17:00
4302,1155697,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6B,1084,2016-02-11T08:00:00.000Z,00:16:13
4303,1155698,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,5,5C,1654,2016-02-11T08:00:00.000Z,00:15:43
4304,1155700,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2B,0563,2016-02-10T08:00:00.000Z,00:18:00
4305,1155701,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,6,6A,1031,2016-02-11T08:00:00.000Z,00:15:10
4306,1155702,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0409,2016-02-12T08:00:00.000Z,00:23:00
4307,1155703,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5A,1531,2016-02-13T08:00:00.000Z,00:04:57
4308,1155704,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,6,6C,1147,2016-02-11T08:00:00.000Z,00:06:11
4309,1155707,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1269,2016-02-11T08:00:00.000Z,00:22:30
4310,1155709,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,3,3A,0709,2016-02-11T08:00:00.000Z,00:14:51
4311,1155712,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1623,2016-02-10T08:00:00.000Z,00:18:59
4312,1155715,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1111,2016-02-08T08:00:00.000Z,00:12:44
4313,1155718,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,1,1B,0444,2016-02-11T08:00:00.000Z,00:11:47
4314,1155719,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0546,2016-02-12T08:00:00.000Z,00:23:39
4315,1155722,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0509,2016-02-12T08:00:00.000Z,00:21:00
4316,1155723,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6E,1101,2016-02-12T08:00:00.000Z,00:08:14
4317,1155726,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1084,2016-02-10T08:00:00.000Z,00:17:11
4318,1155728,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1101,2016-02-12T08:00:00.000Z,00:04:41
4319,1155729,2299,09,BURGLARY,459 PC BURG UNSPECIFIED-FEL,6,6E,0898,2016-02-11T08:00:00.000Z,00:09:00
4320,1155730,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1C,0438,2016-02-11T08:00:00.000Z,00:09:15
4321,1155732,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1644,2016-02-11T08:00:00.000Z,00:08:20
4322,1155733,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1653,2016-02-10T08:00:00.000Z,00:09:00
4323,1155734,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2016-01-24T08:00:00.000Z,00:12:47
4324,1155735,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2016-01-23T08:00:00.000Z,00:16:08
4325,1155736,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0426,2016-02-11T08:00:00.000Z,00:23:29
4326,1155743,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,4,4A,0965,2016-02-13T08:00:00.000Z,00:09:53
4327,1155744,5499,41,TRAFFIC,12500(A) UNLICENSED DRIVER,4,4C,1287,2016-02-12T08:00:00.000Z,00:14:42
4328,1155745,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,4,4B,1346,2016-02-13T08:00:00.000Z,00:01:54
4329,1155746,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,6,6A,1011,2016-02-12T08:00:00.000Z,00:08:57
4330,1155750,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6C,1403,2016-02-12T08:00:00.000Z,00:02:38
4331,1155756,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,3,3B,0778,2016-01-25T08:00:00.000Z,00:03:05
4332,1155757,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0888,2016-02-11T08:00:00.000Z,00:23:45
4333,1155758,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0619,2016-02-11T08:00:00.000Z,00:17:30
4334,1155759,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0603,2016-02-11T08:00:00.000Z,00:22:00
4335,1155761,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0738,2016-02-13T08:00:00.000Z,00:03:00
4336,1155763,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,3,3B,0736,2016-02-11T08:00:00.000Z,00:22:46
4337,1155764,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,1,1C,0429,2016-02-13T08:00:00.000Z,00:05:56
4338,1155765,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0602,2016-02-12T08:00:00.000Z,00:20:15
4339,1155766,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0553,2016-02-10T08:00:00.000Z,00:19:00
4340,1155767,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,4,4A,0945,2016-02-04T08:00:00.000Z,00:19:55
4341,1155769,5400,3,TRAFFIC,TRAFFIC ACCIDENT-FATAL,2,2A,0508,2016-02-10T08:00:00.000Z,00:19:10
4342,1155770,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,6,6A,1041,2016-02-13T08:00:00.000Z,00:10:46
4343,1155773,1212,0,ROBBERY,215(A) PC CARJACKING,6,6C,1152,2016-02-12T08:00:00.000Z,00:21:50
4344,1155774,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,UI,UI,UI,2016-02-13T08:00:00.000Z,00:09:31
4345,1155777,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,6,6C,1411,2016-02-12T08:00:00.000Z,00:11:20
4346,1155778,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0236,2016-02-11T08:00:00.000Z,00:17:44
4347,1155781,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0746,2016-02-04T08:00:00.000Z,00:08:47
4348,1155782,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2016-02-13T08:00:00.000Z,00:01:57
4349,1155784,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3M,0732,2016-01-13T08:00:00.000Z,00:07:57
4350,1155786,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016-02-13T08:00:00.000Z,00:07:02
4351,1155788,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1363,2016-02-06T08:00:00.000Z,00:06:04
4352,1155789,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1654,2016-02-12T08:00:00.000Z,00:01:30
4353,1155790,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3M,0732,2016-01-20T08:00:00.000Z,00:08:22
4354,1155791,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0337,2016-02-07T08:00:00.000Z,00:00:42
4355,1155793,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5B,1602,2016-01-15T08:00:00.000Z,00:12:00
4356,1155795,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1504,2016-02-12T08:00:00.000Z,00:18:00
4357,1155800,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0552,2016-02-12T08:00:00.000Z,00:20:00
4358,1155801,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,2,2C,0619,2016-02-13T08:00:00.000Z,00:16:07
4359,1155803,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3M,0732,2016-01-20T08:00:00.000Z,00:10:21
4360,1155804,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,1106,2016-02-07T08:00:00.000Z,00:01:33
4361,1155806,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1A,0337,2016-02-12T08:00:00.000Z,00:19:10
4362,1155809,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2C,0603,2016-02-09T08:00:00.000Z,00:23:00
4363,1155810,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1086,2016-02-09T08:00:00.000Z,00:06:32
4364,1155811,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0102,2016-02-09T08:00:00.000Z,00:09:18
4365,1155812,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0545,2016-02-09T08:00:00.000Z,00:09:51
4366,1155813,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3A,0785,2016-02-09T08:00:00.000Z,00:14:25
4367,1155814,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0223,2016-02-09T08:00:00.000Z,00:18:03
4368,1155815,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0734,2016-02-09T08:00:00.000Z,00:19:56
4369,1155816,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1606,2016-02-07T08:00:00.000Z,00:03:32
4370,1155817,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4A,0905,2016-02-07T08:00:00.000Z,00:06:58
4371,1155820,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0563,2016-02-07T08:00:00.000Z,00:09:08
4372,1155821,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3M,0735,2016-02-07T08:00:00.000Z,00:17:53
4373,1155822,7399,114,SAC CITY CODE,5.82.040 POSS/REMOVE SHOP CART,4,4A,0945,2016-02-13T08:00:00.000Z,00:16:08
4374,1155824,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,4,4A,0945,2016-02-13T08:00:00.000Z,00:16:26
4375,1155825,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,4,4A,0957,2016-02-11T08:00:00.000Z,00:18:44
4376,1155826,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,3,3M,0734,2016-02-12T08:00:00.000Z,00:15:34
4377,1155827,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1C,0409,2016-02-09T08:00:00.000Z,00:02:55
4378,1155828,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,UI,UI,UI,2016-02-13T08:00:00.000Z,00:15:31
4379,1155829,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0744,2016-02-13T08:00:00.000Z,00:14:36
4380,1155830,3562,01,NARCOTICS,11357(C)HS POSS +28.5GR MARIJ,3,3M,0742,2016-02-13T08:00:00.000Z,00:11:35
4381,1155831,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0563,2016-02-13T08:00:00.000Z,00:09:43
4382,1155832,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1394,2016-02-12T08:00:00.000Z,00:02:23
4383,1155833,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6B,1064,2016-02-10T08:00:00.000Z,00:01:37
4384,1155834,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,1102,2016-02-10T08:00:00.000Z,00:02:55
4385,1155835,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0888,2016-02-10T08:00:00.000Z,00:12:54
4386,1155836,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0742,2016-02-10T08:00:00.000Z,00:22:15
4387,1155837,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1618,2016-02-11T08:00:00.000Z,00:13:01
4388,1155838,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0619,2016-02-11T08:00:00.000Z,00:13:18
4389,1155839,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0505,2016-02-11T08:00:00.000Z,00:16:26
4390,1155840,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6A,1051,2016-02-11T08:00:00.000Z,00:19:26
4391,1155842,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0923,2016-02-13T08:00:00.000Z,00:22:00
4392,1155845,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3A,0765,2016-02-08T08:00:00.000Z,00:03:11
4393,1155846,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1427,2016-02-12T08:00:00.000Z,00:09:45
4394,1155849,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2016-02-13T08:00:00.000Z,00:01:48
4395,1155851,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6B,1054,2016-02-13T08:00:00.000Z,00:02:30
4396,1155853,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,2,2B,0563,2016-02-12T08:00:00.000Z,00:11:17
4397,1155855,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,5,5C,1624,2016-02-13T08:00:00.000Z,00:17:17
4398,1155856,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2016-02-13T08:00:00.000Z,00:17:49
4399,1155857,1399,2,BATTERY,243(C)(2) BATTERY P/O W/INJURY,3,3M,0732,2016-02-13T08:00:00.000Z,00:18:48
4400,1155858,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,1,1B,0443,2016-02-13T08:00:00.000Z,00:20:29
4401,1155860,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,5,5C,1654,2016-02-13T08:00:00.000Z,00:20:35
4402,1155861,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,2,2C,0628,2016-02-13T08:00:00.000Z,00:20:51
